Date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Price
2011-09-01,38.42029793090331,27.213691675691077,40.87729617258257,38.42029793090331,38.42029793090331,-4.368280701188261,-4.368280701188261,-4.368280701188261,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.1117740233636561,-0.1117740233636561,-0.1117740233636561,-2.6063508990785955,-2.6063508990785955,-2.6063508990785955,0.0,0.0,0.0,34.05201722971505
2011-09-02,38.40384413320377,26.7309795153452,41.35348625302861,38.40384413320377,38.40384413320377,-4.346634422815246,-4.346634422815246,-4.346634422815246,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07644439610320272,-0.07644439610320272,-0.07644439610320272,-2.620034247966035,-2.620034247966035,-2.620034247966035,0.0,0.0,0.0,34.05720971038852
2011-09-06,38.33802894240557,27.23125007297169,41.152810730283406,38.33802894240557,38.33802894240557,-4.2980703793913895,-4.2980703793913895,-4.2980703793913895,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.0348008314530782,-0.0348008314530782,-0.0348008314530782,-2.6131137691923034,-2.6131137691923034,-2.6131137691923034,0.0,0.0,0.0,34.03995856301418
2011-09-07,38.32157514470603,26.9848261315735,41.13223714669536,38.32157514470603,38.32157514470603,-4.361024996796416,-4.361024996796416,-4.361024996796416,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.10970255895398877,-0.10970255895398877,-0.10970255895398877,-2.601166659096418,-2.601166659096418,-2.601166659096418,0.0,0.0,0.0,33.960550147909615
2011-09-08,38.305121347006484,26.709161596682883,40.97350744921371,38.305121347006484,38.305121347006484,-4.349197526078654,-4.349197526078654,-4.349197526078654,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.11177402336363737,-0.11177402336363737,-0.11177402336363737,-2.587267723969007,-2.587267723969007,-2.587267723969007,0.0,0.0,0.0,33.95592382092783
2011-09-09,38.28866754930693,27.438342906396095,41.0693233396165,38.28866754930693,38.28866754930693,-4.299065186567431,-4.299065186567431,-4.299065186567431,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07644439610376387,-0.07644439610376387,-0.07644439610376387,-2.572465011717659,-2.572465011717659,-2.572465011717659,0.0,0.0,0.0,33.9896023627395
2011-09-12,38.239306156208286,27.014593568409683,41.12811645552196,38.239306156208286,38.239306156208286,-4.262407411210508,-4.262407411210508,-4.262407411210508,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07981711814667518,-0.07981711814667518,-0.07981711814667518,-2.532434514317825,-2.532434514317825,-2.532434514317825,0.0,0.0,0.0,33.976898744997776
2011-09-13,38.222852358508746,27.105119631427286,41.15879481947051,38.222852358508746,38.222852358508746,-4.20843207395308,-4.20843207395308,-4.20843207395308,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.034800831453020875,-0.034800831453020875,-0.034800831453020875,-2.5234754637540515,-2.5234754637540515,-2.5234754637540515,0.0,0.0,0.0,34.01442028455567
2011-09-14,38.2063985608092,26.599262981923093,41.15429099931335,38.2063985608092,38.2063985608092,-4.277805514143446,-4.277805514143446,-4.277805514143446,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.10970255895397718,-0.10970255895397718,-0.10970255895397718,-2.5179471764434602,-2.5179471764434602,-2.5179471764434602,0.0,0.0,0.0,33.92859304666575
2011-09-15,38.189944763109644,26.907031956299058,40.7202233059416,38.189944763109644,38.189944763109644,-4.278359638829983,-4.278359638829983,-4.278359638829983,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.111774023363726,-0.111774023363726,-0.111774023363726,-2.5164298367202487,-2.5164298367202487,-2.5164298367202487,0.0,0.0,0.0,33.91158512427966
