Date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Price
2016-09-29,84.7819581634938,83.05654386438358,90.68871381032147,84.7819581634938,84.7819581634938,1.962371647866563,1.962371647866563,1.962371647866563,1.4251806993035234,1.4251806993035234,1.4251806993035234,0.045499629973987404,0.045499629973987404,0.045499629973987404,0.491691318589052,0.491691318589052,0.491691318589052,0.0,0.0,0.0,86.74432981136036
2016-09-30,84.80861740348085,82.96841419216103,90.28366322843138,84.80861740348085,84.80861740348085,1.8532431272564056,1.8532431272564056,1.8532431272564056,1.4251806993035234,1.4251806993035234,1.4251806993035234,0.012027309607410277,0.012027309607410277,0.012027309607410277,0.41603511834547185,0.41603511834547185,0.41603511834547185,0.0,0.0,0.0,86.66186053073726
2016-10-03,84.88859512344199,82.77080353069732,90.17096268101548,84.88859512344199,84.88859512344199,1.7731080358962024,1.7731080358962024,1.7731080358962024,1.4251806993035234,1.4251806993035234,1.4251806993035234,0.07752949944903219,0.07752949944903219,0.07752949944903219,0.2703978371436468,0.2703978371436468,0.2703978371436468,0.0,0.0,0.0,86.66170315933819
2016-10-04,84.91525436342903,83.01591253427654,90.66852245986058,84.91525436342903,84.91525436342903,1.8234773092713594,1.8234773092713594,1.8234773092713594,1.4251806993035234,1.4251806993035234,1.4251806993035234,0.14700693891741987,0.14700693891741987,0.14700693891741987,0.25128967105041594,0.25128967105041594,0.25128967105041594,0.0,0.0,0.0,86.73873167270038
2016-10-05,84.94191360341608,83.09361280705932,90.55654994193222,84.94191360341608,84.94191360341608,1.7465901231190333,1.7465901231190333,1.7465901231190333,1.4251806993035234,1.4251806993035234,1.4251806993035234,0.07423181805298396,0.07423181805298396,0.07423181805298396,0.24717760576252604,0.24717760576252604,0.24717760576252604,0.0,0.0,0.0,86.68850372653512
2016-10-06,84.96857284340312,83.11898133299368,90.14932174801486,84.96857284340312,84.96857284340312,1.728358239822054,1.728358239822054,1.728358239822054,1.4251806993035234,1.4251806993035234,1.4251806993035234,0.045499629974013696,0.045499629974013696,0.045499629974013696,0.25767791054451694,0.25767791054451694,0.25767791054451694,0.0,0.0,0.0,86.69693108322518
2016-10-07,84.99523208339018,83.03678420396244,90.24230504881344,84.99523208339018,84.99523208339018,1.719253051972686,1.719253051972686,1.719253051972686,1.4251806993035234,1.4251806993035234,1.4251806993035234,0.012027309607289288,0.012027309607289288,0.012027309607289288,0.28204504306187356,0.28204504306187356,0.28204504306187356,0.0,0.0,0.0,86.71448513536286
2016-10-10,85.07520980335131,83.4618726963895,90.74118810446583,85.07520980335131,85.07520980335131,1.9285624637364078,1.9285624637364078,1.9285624637364078,1.4251806993035234,1.4251806993035234,1.4251806993035234,0.07752949944870384,0.07752949944870384,0.07752949944870384,0.42585226498418033,0.42585226498418033,0.42585226498418033,0.0,0.0,0.0,87.00377226708773
2016-10-11,85.10186904333835,83.37781021528782,90.72050569816716,85.10186904333835,85.10186904333835,2.063904823238724,2.063904823238724,2.063904823238724,1.4251806993035234,1.4251806993035234,1.4251806993035234,0.14700693891746275,0.14700693891746275,0.14700693891746275,0.49171718501773753,0.49171718501773753,0.49171718501773753,0.0,0.0,0.0,87.16577386657708
2016-10-12,85.1285282833254,83.61676325115717,90.90178738362327,85.1285282833254,85.1285282833254,2.0625384385449106,2.0625384385449106,2.0625384385449106,1.4251806993035234,1.4251806993035234,1.4251806993035234,0.07423181805294181,0.07423181805294181,0.07423181805294181,0.5631259211884453,0.5631259211884453,0.5631259211884453,0.0,0.0,0.0,87.1910667218703
